DictName,accuracy,0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support
setfit_eval_results,0.95,0.9090909090909091,1.0,0.9523809523809523,10.0,1.0,0.9,0.9473684210526315,10.0,0.9545454545454546,0.95,0.949874686716792,20.0,0.9545454545454545,0.95,0.949874686716792,20.0
setfit_caa_eval_results,0.8183060109289617,0.10236220472440945,0.40625,0.16352201257861634,32.0,0.968595041322314,0.8371428571428572,0.8980842911877395,700.0,0.5354786230233617,0.6216964285714286,0.530803151883178,732.0,0.9307269391759576,0.8183060109289617,0.8659722790081057,732.0
setfit_ecco_eval_results,0.6587473002159827,0.38073394495412843,0.7830188679245284,0.5123456790123457,106.0,0.9061224489795918,0.6218487394957983,0.7375415282392026,357.0,0.6434281969668602,0.7024338037101634,0.6249436036257742,463.0,0.785839119764259,0.6587473002159827,0.6859848111375896,463.0
setfit_combined_eval_results,0.7280334728033473,0.29528535980148884,0.74375,0.4227353463587922,160.0,0.9482323232323232,0.7256038647342995,0.8221127531472359,1035.0,0.621758841516906,0.7346769323671498,0.622424049753014,1195.0,0.8608084620198265,0.7280334728033473,0.7686396275521304,1195.0
